****			
FIGNO: MSP158405			
XPROP: T2			
XUNIT:  K2			
YPROP: C/T			
YUNIT:  mJ/mol.K2			
PPROP: 			
PUNIT: 			
SAMPLE:  KCr3As3			
****			
			
XDATA	YDATA	PDATA	NUMBER
4.22 	80.13 	1	1
4.86 	81.15 	1	2
5.71 	83.96 	1	3
6.37 	87.69 	1	4
7.48 	92.21 	1	5
8.61 	97.77 	1	6
9.40 	100.23 	1	7
10.38 	101.63 	1	8
11.63 	104.63 	1	9
12.93 	107.60 	1	10
14.02 	111.73 	1	11
15.14 	115.43 	1	12
16.76 	114.87 	1	13
17.85 	112.03 	1	14
19.39 	108.97 	1	15
20.90 	104.38 	1	16
22.42 	100.09 	1	17
24.06 	94.45 	1	18
25.47 	92.18 	1	19
27.38 	91.43 	1	20
29.06 	92.29 	1	21
30.92 	94.36 	1	22
32.47 	95.14 	1	23
34.61 	94.71 	1	24
36.75 	96.06 	1	25
38.65 	97.26 	1	26
40.74 	98.15 	1	27
42.76 	100.71 	1	28
44.97 	101.19 	1	29
48.10 	100.88 	1	30
49.35 	100.88 	1	31
51.98 	102.30 	1	32
54.30 	103.30 	1	33
56.83 	108.44 	1	34
59.33 	107.14 	1	35
61.92 	107.31 	1	36
64.65 	107.80 	1	37
67.39 	109.93 	1	38
70.07 	110.46 	1	39
73.05 	111.53 	1	40
75.64 	112.07 	1	41
78.39 	112.62 	1	42
81.59 	114.18 	1	43
84.71 	115.72 	1	44
87.36 	117.88 	1	45
0.88 	81.38 	normal	
88.37 	118.00 	normal	
