****			
FIGNO: MTC151376			
XPROP: carrier n			
XUNIT: E+26 /m3			
YPROP: Tc			
YUNIT: K			
PPROP: ZnO-concentration			
PUNIT: x  in In2O3 + x(ZnO)			
SAMPLE: Ba(Fe1-xCox)2As2 			
****			

XDATA	YDATA	PDATA	NUMBER
0.700 	2.202 	0.005	1
1.065 	2.048 	0.005	2
1.197 	1.798 	0.005	3
1.450 	0.500 	0.005	4
1.542 	0.010 	0.005	5
4.625 	0.010 	0.005	6
0.264 	3.202 	0.01	1
0.314 	3.221 	0.01	2
0.558 	3.106 	0.01	3
0.680 	3.067 	0.01	4
1.065 	2.423 	0.01	5
2.505 	0.702 	0.01	6
4.757 	0.000 	0.01	7
0.609 	3.596 	0.02	1
0.598 	3.394 	0.02	2
0.832 	3.452 	0.02	3
1.460 	2.692 	0.02	4
3.621 	0.010 	0.02	5
