---------			
FIGNO:MHC12666			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
PPROP:Pressure			
PUNIT:GPa			

---------			
xdata	ydata	pdata	number
5.2	3.01	0	1
19.2	2	0	2
28.1	0.99	0	3
32	0.5	0	4
33.6	0.29	0	5
34.6	0.19	0	6
36.6	0.1	0	7
37.1	0.05	0	8
38.4	0	0	9
8.3	2	3.8	1
22.1	1	3.8	2
27.1	0.5	3.8	3
28.6	0.3	3.8	4
30	0.2	3.8	5
31.8	0.1	3.8	6
32.5	0.05	3.8	7
33.5	0	3.8	8
7.1	1.68	6.8	1
10.6	1.5	6.8	2
15.4	1.19	6.8	3
17.7	1	6.8	4
23.6	0.5	6.8	5
25.5	0.29	6.8	6
27	0.19	6.8	7
27.9	0.09	6.8	8
29.2	0.05	6.8	9
30.7	0	6.8	10
2	1.71	8.9	1
8.3	1.5	8.9	2
13	1.19	8.9	3
15.8	1	8.9	4
19.6	0.7	8.9	5
22.2	0.5	8.9	6
24.7	0.29	8.9	7
25.7	0.19	8.9	8
27	0.1	8.9	9
28.3	0.05	8.9	10
29.2	0.01	8.9	11
1.9	1.43	13.4	1
4.9	1.31	13.4	2
8.1	1.19	13.4	3
11.1	1	13.4	4
15.1	0.74	13.4	5
15.8	0.7	13.4	6
18.4	0.5	13.4	7
21.3	0.29	13.4	8
22.3	0.19	13.4	9
24.5	0.09	13.4	10
25.1	0.04	13.4	11
26.3	0	13.4	12
1.9	1.07	17.1	1
5	0.99	17.1	2
8	0.87	17.1	3
11.1	0.7	17.1	4
13.7	0.5	17.1	5
17.3	0.29	17.1	6
17.8	0.2	17.1	7
20.5	0.09	17.1	8
21.3	0.05	17.1	9
22.8	0.01	17.1	10
2	0.78	20.5	1
3.9	0.74	20.5	2
8	0.64	20.5	3
9.9	0.59	20.5	4
11.2	0.5	20.5	5
11.9	0.4	20.5	6
13.4	0.29	20.5	7
15	0.19	20.5	8
17.4	0.09	20.5	9
18.5	0.03	20.5	10
19.3	0.01	20.5	11
