---------			
FIGNO:MPH150181			
XPROP:P			
XUNIT:GPa			
"YPROP:Tc, T(C-O)"			
YUNIT:K			
"PPROP:1 Low-Tc phase, 2 High-Tc phase, Charge order Temp."			
PUNIT:			
---------			
xdata	ydata	pdata	number
8.12	3.71	1	1
8.5	4.53	1	2
8.92	4.88	1	3
9.21	4.64	1	4
9.42	4.31	1	5
9.72	3.85	1	6
10.01	8	2	1
10.22	7.9	2	2
10.43	7.07	2	3
10.61	5.66	2	4
0	220.85	3	1
2.64	113.18	3	2
5.21	72.48	3	3
6.4	55.2	3	4
7.11	48.77	3	5
7.7	41.52	3	6
8.09	35.35	3	7
8.53	32.82	3	8
8.92	29	3	9
9.24	25.62	3	10
9.42	21.02	3	11
9.75	17.45	3	12
10.04	12.19	3	13
