---------			
FIGNO:THC7480			
XPROP:T			
XUNIT:K			
YPROP:k			
YUNIT:mW/cm.K			
PPROP:sintering temp.			
PUNIT:C			

---------			
xdata	ydata	pdata	number
19.2	6.53	1100	1
21.8	8.42	1100	2
25.3	11.34	1100	3
30.4	14.95	1100	4
34.9	17.53	1100	5
40.5	20.1	1100	6
48.6	21.99	1100	7
54.7	24.05	1100	8
62.8	24.4	1100	9
70.4	24.91	1100	10
77.5	24.4	1100	11
84.6	23.88	1100	12
92.2	23.2	1100	13
98.7	23.54	1100	14
106.3	21.13	1100	15
113.4	20.45	1100	16
121	20.62	1100	17
128.1	19.59	1100	18
136.2	20.45	1100	19
143.3	19.76	1100	20
149.9	19.59	1100	21
157	19.42	1100	22
164.6	19.42	1100	23
171.6	19.42	1100	24
180.3	19.24	1100	25
186.3	19.59	1100	26
193.4	19.59	1100	27
199	19.42	1100	28
17.7	6.19	1000	1
22.3	6.19	1000	2
21.8	7.56	1000	3
24.8	9.62	1000	4
28.9	12.2	1000	5
33.4	14.95	1000	6
38.5	14.09	1000	7
42.5	17.18	1000	8
47.6	18.21	1000	9
51.6	18.56	1000	10
57.7	19.42	1000	11
62.3	19.59	1000	12
68.4	19.24	1000	13
71.9	19.07	1000	14
77.5	19.24	1000	15
82	19.24	1000	16
87.1	18.9	1000	17
91.6	18.73	1000	18
97.7	18.38	1000	19
101.3	18.21	1000	20
105.8	17.87	1000	21
111.4	17.87	1000	22
116.5	17.35	1000	23
122.5	17.18	1000	24
127.6	17.35	1000	25
131.6	17.18	1000	26
135.2	17.53	1000	27
141.3	17.35	1000	28
145.3	17.01	1000	29
150.4	17.18	1000	30
155.4	17.18	1000	31
160.5	17.18	1000	32
166.6	17.53	1000	33
170.6	17.53	1000	34
176.2	17.35	1000	35
180.8	17.53	1000	36
183.8	17.7	1000	37
189.9	18.04	1000	38
194.9	18.21	1000	39
200.5	18.38	1000	40
26.3	4.81	900	1
28.9	5.15	900	2
30.4	5.84	900	3
31.9	6.19	900	4
35.9	7.22	900	5
40	8.25	900	6
46.1	9.45	900	7
51.1	10.48	900	8
56.2	11	900	9
60.8	11.34	900	10
64.8	11.68	900	11
69.4	11.51	900	12
75.4	11.68	900	13
79.5	12.37	900	14
85.1	12.37	900	15
89.6	12.37	900	16
94.7	12.2	900	17
98.2	12.2	900	18
104.3	12.03	900	19
109.9	11.86	900	20
114.9	11.86	900	21
120	11.51	900	22
124.6	11.34	900	23
128.1	11.68	900	24
133.2	11.51	900	25
138.2	11.68	900	26
142.3	11.34	900	27
148.9	11.51	900	28
152.9	11.51	900	29
157	11.51	900	30
161.5	11.68	900	31
166.6	11.68	900	32
172.2	12.03	900	33
176.7	12.2	900	34
181.3	12.2	900	35
186.3	12.37	900	36
190.4	12.37	900	37
195.4	12.71	900	38
