---------			
FIGNO:OPH370			
XPROP:H			
XUNIT:T			
"YPROP:Tc,Tn,CAF"			
YUNIT:K			
PPROP:			
PUNIT:			
---------			
xdata	ydata	pdata	number
19.26	0.722	1	
18.7	0.572	1	
17.92	0.423	1	
17.48	0.278	1	
16.96	0.118	1	
16.92	0.03	1
18.13	0.85	2
17.48	0.689	2
17.14	0.546	2
16.96	0.385	2
16.79	0.278	2
16.66	0.187	2
16.49	0.093	2
16.44	0.038	2
0.13	8.302	3
4.6	7.221	3
8.03	5.995	3
10.15	4.535	3
10.93	2.783	3
10.93	0.012	3
1.13	4.229	4
1.08	0.231	4
1.08	0.014	4
