---------			
FIGNO:HIR33480			
XPROP:T			
XUNIT:K			
YPROP:Hirr			
YUNIT:G			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
15.2	50118.72	1	1
20.2	8413.95	1	2
25.3	2511.89	1	3
30.2	1188.5	1	4
35.5	668.34	1	5
40.4	398.11	1	6
45.4	273.84	1	7
50.2	172.78	1	8
55.1	91.73	1	9
60.1	50.12	1	10
65	26.61	1	11
70.1	5.46	1	12
