---------			
FIGNO:MHC40486			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kOe			
PPROP:P			
PUNIT:GPa			
---------			
xdata	ydata	pdata	number
0.061	15.07	6.8	1
0.209	12.6	6.8	2
0.29	10.08	6.8	3
0.346	7.51	6.8	4
0.383	5.04	6.8	5
0.4	3.06	6.8	6
0.41	2.09	6.8	7
0.421	1.07	6.8	8
0.43	0.05	6.8	9
0.22	10.08	7.3	1
0.296	7.08	7.3	2
0.325	5.04	7.3	3
0.347	3.06	7.3	4
0.362	2.04	7.3	5
0.381	0.05	7.3	6
0.094	10.03	5.9	1
0.24	5.04	5.9	2
0.279	3.06	5.9	3
0.328	0.11	5.9	4
0.072	4.02	3.4	1
0.158	3.06	3.4	2
0.216	2.04	3.4	3
0.276	0.86	3.4	4
0.302	0.38	3.4	5
0.32	0.05	3.4	6
0.053	1.34	3	1
0.083	1.13	3	2
0.113	0.91	3	3
0.139	0.75	3	4
0.165	0.54	3	5
0.195	0.32	3	6
0.221	0.21	3	7
0.239	0.11	3	8
