---------			
FIGNO:OPH237			
XPROP:H			
XUNIT:T			
"YPROP:Tmi, Tc"			
YUNIT:K			
"PPROP:1 Tmi(M-I transition), 2 Tc"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0	13.07	1	1
3.1	12.9	1	2
6.5	11.98	1	3
13.4	6.95	1	4
14.9	5.95	1	5
17.6	4.94	1	6
18.6	4.36	1	7
19.5	3.94	1	8
20	3.43	1	9
20.4	2.93	1	10
20.6	2.76	1	11
21.2	2.35	1	12
21.4	1.93	1	13
21.1	1.63	1	14
20.9	1.42	1	15
20.2	1.13	1	16
19.9	0.92	1	17
19.5	0.75	1	18
19.4	0.42	2	1
19.8	0.8	2	2
20.4	1.09	2	3
21.7	1.47	2	4
22.7	1.72	2	5
23.5	1.97	2	6
25	2.39	2	7
29.9	2.76	2	8
31.1	2.76	2	9
38.1	2.39	2	10
41.4	1.97	2	11
