---------			
FIGNO:JC8725			
XPROP:T/Tc			
XUNIT:			
YPROP:Jc			
YUNIT:A/cm2			
PPROP:H			
PUNIT:T			

---------			
xdata	ydata	pdata	number
0.041	1670263	1	1
0.133	869442	1	2
0.222	496824	1	3
0.319	224853	1	4
0.408	51752	1	5
0.5	8796	1	6
0.589	960	1	7
