---------			
FIGNO:OHC389			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
PPROP:P			
PUNIT:kbar			
---------			
xdata	ydata	pdata	number
0.089	0.706	5.7	1
0.101	0.644	5.7	2
0.171	0.564	5.7	3
0.217	0.466	5.7	4
0.345	0.366	5.7	5
0.454	0.268	5.7	6
0.609	0.165	5.7	7
0.729	0.103	5.7	8
0.776	0.077	5.7	9
0.838	0.057	5.7	10
0.908	0.036	5.7	11
0.966	0.023	5.7	12
1.191	0.003	5.7	13
0.155	0.415	6.4	1
0.202	0.366	6.4	2
0.268	0.314	6.4	3
0.334	0.265	6.4	4
0.415	0.216	6.4	5
0.5	0.165	6.4	6
0.605	0.116	6.4	7
0.737	0.064	6.4	8
0.877	0.034	6.4	9
0.962	0.023	6.4	10
1.106	0.008	6.4	11
1.187	0.003	6.4	12
0.198	0.113	6.8	1
0.388	0.082	6.8	2
0.586	0.059	6.8	3
0.652	0.044	6.8	4
0.753	0.031	6.8	5
0.822	0.023	6.8	6
1.206	0.003	6.8	7
1.156	0.003	6.8	8
