---------			
FIGNO:MTC12248			
XPROP:Hg-content			
XUNIT:x in In1-xHgx			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	3.407	1	1
0.0028	3.403	1	2
0.0041	3.398	1	3
0.0041	3.396	1	4
0.0052	3.394	1	5
0.0056	3.393	1	6
0.0107	3.353	1	7
0.0108	3.352	1	8
0.0111	3.352	1	9
0.0157	3.343	1	10
0.0161	3.342	1	11
0.0171	3.343	1	12
0.0181	3.346	1	13
0.0184	3.342	1	14
0.019	3.342	1	15
0.0193	3.342	1	16
0.0195	3.343	1	17
0.0209	3.347	1	18
0.0247	3.356	1	19
0.0294	3.37	1	20
0.0315	3.376	1	21
0.0315	3.377	1	22
0.0483	3.427	1	23
0.0492	3.427	1	24
