---------			
FIGNO:MTHC9413			
XPROP:T			
XUNIT:K			
YPROP:k			
YUNIT:W/K.m			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.034	0.0069	1	1
0.036	0.0078	1	2
0.037	0.0091	1	3
0.039	0.0106	1	4
0.042	0.0124	1	5
0.043	0.0145	1	6
0.046	0.0185	1	7
0.048	0.0209	1	8
0.051	0.0259	1	9
0.054	0.0321	1	10
0.056	0.0352	1	11
0.059	0.0398	1	12
0.06	0.0437	1	13
0.061	0.0479	1	14
0.065	0.0541	1	15
0.065	0.0612	1	16
0.068	0.0651	1	17
0.071	0.0736	1	18
0.071	0.0807	1	19
0.075	0.094	1	20
0.077	0.1031	1	21
0.078	0.1096	1	22
0.08	0.1166	1	23
0.081	0.124	1	24
0.083	0.1359	1	25
0.085	0.1402	1	26
0.087	0.1537	1	27
0.09	0.1685	1	28
0.092	0.1848	1	29
0.094	0.1965	1	30
0.094	0.2026	1	31
0.098	0.2222	1	32
0.1	0.2362	1	33
0.104	0.259	1	34
0.111	0.302	1	35
0.118	0.3631	1	36
0.123	0.4105	1	37
0.128	0.4642	1	38
0.131	0.4936	1	39
0.133	0.5248	1	40
0.139	0.558	1	41
0.142	0.5934	1	42
0.151	0.6506	1	43
0.151	0.6918	1	44
0.157	0.7356	1	45
0.164	0.8066	1	46
0.171	0.8844	1	47
0.178	0.9404	1	48
0.185	1.0965	1	49
0.193	1.1659	1	50
0.201	1.2397	1	51
0.218	1.3594	1	52
0.228	1.4905	1	53
0.237	1.537	1	54
0.247	1.6343	1	55
0.247	1.7378	1	56
0.257	1.792	1	57
0.263	1.8478	1	58
0.274	1.9649	1	59
0.28	2.0261	1	60
0.285	2.1544	1	61
0.297	2.3623	1	62
0.316	2.5119	1	63
0.33	2.671	1	64
0.343	2.8401	1	65
0.358	3.02	1	66
0.381	3.1141	1	67
0.396	3.3113	1	68
0.422	3.521	1	69
0.439	3.744	1	70
0.467	3.9811	1	71
0.507	4.2332	1	72
0.529	4.3652	1	73
0.574	4.6416	1	74
0.611	4.7863	1	75
0.649	4.7863	1	76
0.705	4.9355	1	77
0.72	4.9355	1	78
0.765	4.7863	1	79
0.798	4.7863	1	80
0.814	4.7863	1	81
0.866	4.6416	1	82
0.921	4.6416	1	83
0.96	4.5013	1	84
1.021	4.3652	1	85
1.064	4.2332	1	86
1.086	4.1052	1	87
1.155	3.9811	1	88
1.179	3.8607	1	89
1.228	3.744	1	90
1.28	3.744	1	91
1.334	3.521	1	92
1.448	3.4145	1	93
1.478	3.3113	1	94
1.54	3.2112	1	95
1.605	3.02	1	96
1.672	2.8401	1	97
1.742	2.7542	1	98
1.778	2.5902	1	99
1.853	2.4359	1	100
1.931	2.3623	1	101
1.971	2.2909	1	102
2.012	2.2216	1	103
2.012	2.1544	1	104
2.096	2.0261	1	105
2.23	2.0261	1	106
2.323	2.0261	1	107
2.421	2.0893	1	108
2.522	2.1544	1	109
2.628	2.2216	1	110
2.795	2.2909	1	111
2.913	2.3623	1	112
3.035	2.4359	1	113
3.228	2.5119	1	114
3.433	2.5902	1	115
3.577	2.7542	1	116
3.805	3.02	1	117
4.131	3.3113	1	118
