****			
FIGNO: MHC152117			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: kOe			
PPROP: Er-content			
PUNIT: x  in Y1-xErxRh4B4			
SAMPLE: Y1-xErxRh4B4			
****			

XDATA	YDATA	PDATA	NUMBER
0.008 	2.76 	0.17	1
0.248 	2.74 	0.17	2
0.554 	3.33 	0.17	3
0.707 	3.78 	0.17	4
1.234 	5.04 	0.17	5
1.643 	5.90 	0.17	6
1.796 	6.18 	0.17	7
2.616 	7.05 	0.17	8
3.607 	7.93 	0.17	9
4.258 	7.99 	0.17	10
4.945 	7.80 	0.17	11
6.027 	7.07 	0.17	12
7.197 	5.98 	0.17	13
8.162 	4.27 	0.17	14
9.233 	2.18 	0.17	15
10.389 	0.00 	0.17	16
0.103 	0.02 	0.44	1
0.218 	1.30 	0.44	2
0.406 	1.71 	0.44	3
0.524 	2.05 	0.44	4
0.780 	2.50 	0.44	5
1.207 	2.97 	0.44	6
1.889 	4.06 	0.44	7
2.725 	5.13 	0.44	8
4.248 	5.94 	0.44	9
4.934 	5.83 	0.44	10
6.033 	5.26 	0.44	11
7.135 	3.97 	0.44	12
8.169 	2.46 	0.44	13
9.221 	0.58 	0.44	14
9.652 	0.00 	0.44	15
0.666 	0.83 	0.72	1
0.851 	1.73 	0.72	2
1.004 	2.07 	0.72	3
1.996 	2.97 	0.72	4
2.867 	3.78 	0.72	5
3.518 	4.04 	0.72	6
4.272 	4.10 	0.72	7
5.232 	4.04 	0.72	8
6.210 	3.89 	0.72	9
7.362 	2.78 	0.72	10
8.448 	1.00 	0.72	11
9.052 	0.00 	0.72	12
