****			
FIGNO:MSP151068			
XPROP:T2			
XUNIT:K2			
YPROP:C/T			
YUNIT:mJ/mol.K2			
"PPROP: S=super, N=normal state"			
PUNIT:			
****			
XDATA	YDATA	PDATA	NUMBER
0.029 	0.0781 	S	1
0.038 	0.0945 	S	2
0.040 	0.1151 	S	3
0.044 	0.1315 	S	4
0.048 	0.1521 	S	5
0.053 	0.1726 	S	6
0.063 	0.2301 	S	7
0.067 	0.2507 	S	8
0.078 	0.3000 	S	9
0.082 	0.3164 	S	10
0.092 	0.3699 	S	11
0.105 	0.4192 	S	12
0.116 	0.4644 	S	13
0.135 	0.5425 	S	14
0.160 	0.6164 	S	15
0.193 	0.7274 	S	16
0.210 	0.7685 	S	17
0.229 	0.8301 	S	18
0.246 	0.8712 	S	19
0.269 	0.9288 	S	20
0.301 	0.9904 	S	21
0.336 	1.0808 	S	22
0.372 	1.1301 	S	23
0.410 	1.2082 	S	24
0.452 	1.2575 	S	25
0.494 	1.3192 	S	26
0.513 	1.3562 	S	27
0.565 	1.3932 	S	28
0.580 	1.4178 	S	29
0.637 	1.4836 	S	30
0.023 	0.7110 	N	1
0.029 	0.7110 	N	2
0.036 	0.6945 	N	3
0.046 	0.6863 	N	4
0.053 	0.6740 	N	5
0.071 	0.6781 	N	6
0.090 	0.6740 	N	7
0.101 	0.6658 	N	8
0.120 	0.6575 	N	9
0.139 	0.6699 	N	10
0.156 	0.6616 	N	11
0.170 	0.6616 	N	12
0.187 	0.6658 	N	13
0.212 	0.6658 	N	14
0.225 	0.6699 	N	15
0.263 	0.6740 	N	16
0.275 	0.6699 	N	17
0.311 	0.6699 	N	18
0.338 	0.6699 	N	19
0.387 	0.6699 	N	20
0.427 	0.6781 	N	21
0.479 	0.6822 	N	22
0.527 	0.6822 	N	23
0.561 	0.6822 	N	24
0.679 	0.6945 	N	25
0.719 	0.6904 	N	26
0.759 	0.6986 	N	27
0.801 	0.7027 	N	28
0.815 	0.6904 	N	29
0.847 	0.6863 	N	30
0.855 	0.6945 	N	31
0.923 	0.6945 	N	32
1.028 	0.7027 	N	33
1.116 	0.6945 	N	34
1.246 	0.7192 	N	35
