****			
FIGNO: MPH158190			
XPROP: Ru-content			
XUNIT: x  in Cr1-xRux			
"YPROP: Tn,  Tc"			
YUNIT: K			
"PPROP: schematic phase diagram,"			
PUNIT: 			
SAMPLE: Cr1-xRux			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.002 	327.9 	Tn	1
0.006 	394.0 	Tn	2
0.010 	447.3 	Tn	3
0.014 	497.7 	Tn	4
0.020 	544.3 	Tn	5
0.027 	576.3 	Tn	6
0.038 	597.2 	Tn	7
0.050 	597.2 	Tn	8
0.066 	585.1 	Tn	9
0.077 	563.4 	Tn	10
0.089 	536.9 	Tn	11
0.099 	504.5 	Tn	12
0.108 	475.0 	Tn	13
0.115 	441.6 	Tn	14
0.123 	408.0 	Tn	15
0.129 	370.3 	Tn	16
0.135 	334.7 	Tn	17
0.141 	292.6 	Tn	18
0.145 	257.1 	Tn	19
0.150 	223.1 	Tn	20
0.155 	179.1 	Tn	21
0.158 	126.0 	Tn	22
0.161 	78.6 	Tn	23
0.162 	42.1 	Tn	24
0.163 	10.7 	Tn	25
0.164 	0.78 	Tc	1
0.172 	1.01 	Tc	2
0.181 	1.23 	Tc	3
0.192 	1.44 	Tc	4
0.202 	1.54 	Tc	5
0.213 	1.66 	Tc	6
0.228 	1.79 	Tc	7
0.242 	1.79 	Tc	8
0.248 	1.74 	Tc	9
