---------			
FIGNO:MHC40914			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1  H//ab,  2  H//c-axis"			
PUNIT:			
---------			
xdata	ydata	pdata	number
1.18	1.271	1	1
1.48	1.192	1	2
1.81	1.091	1	3
2.11	0.99	1	4
2.44	0.885	1	5
2.72	0.789	1	6
2.99	0.705	1	7
3.3	0.613	1	8
3.61	0.524	1	9
3.92	0.436	1	10
4.21	0.348	1	11
4.46	0.277	1	12
4.71	0.206	1	13
4.96	0.138	1	14
5.12	0.097	1	15
5.28	0.055	1	16
5.49	0	1	17
1.2	1.141	2	1
1.52	1.057	2	2
1.77	0.982	2	3
2.11	0.881	2	4
2.43	0.785	2	5
2.73	0.697	2	6
3.01	0.617	2	7
3.32	0.524	2	8
3.61	0.445	2	9
3.93	0.365	2	10
4.19	0.298	2	11
4.46	0.235	2	12
4.69	0.18	2	13
4.99	0.109	2	14
5.17	0.067	2	15
5.34	0.025	2	16
