****			
FIGNO: MPH157963			
XPROP: Sm-content			
XUNIT: x in Ce1-xSmxCoIn5			
"YPROP: Tc, Tn, Tm, lattice const."			
"YUNIT: K,  A"			
PPROP: 			
PUNIT: 			
SAMPLE: Ce1-xSmxCoIn5			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.00 	2.29 	Tc	1
0.05 	1.78 	Tc	2
0.10 	1.44 	Tc	3
0.15 	0.59 	Tc	4
0.18 	1.20 	Tn	1
0.23 	2.08 	Tn	2
0.25 	2.10 	Tn	3
0.25 	2.38 	Tn	4
0.30 	3.01 	Tn	5
0.30 	3.21 	Tn	6
0.40 	4.72 	Tn	7
0.50 	6.20 	Tn	8
0.60 	7.58 	Tn	9
0.70 	8.32 	Tn	10
0.75 	9.03 	Tn	11
0.80 	9.61 	Tn	12
0.90 	10.56 	Tn	13
0.95 	11.36 	Tn	14
1.00 	11.72 	Tn	15
0.60 	6.80 	T2	1
0.70 	7.70 	T2	2
0.75 	8.31 	T2	3
0.80 	8.10 	T2	4
0.90 	9.03 	T2	5
0.95 	9.64 	T2	6
1.00 	10.18 	T2	7
0.90 	6.37 	T3	1
1.00 	6.01 	T3	2
			
Lattice Const.			
x	lat-a	lat-c	
0.00 	4.6122 	7.5606 	
0.10 	4.6110 	7.5483 	
0.15 	4.6114 	7.5512 	
0.17 	4.6091 	7.5507 	
0.30 	4.6033 	7.5313 	
0.40 	4.6018 	7.5251 	
0.50 	4.6008 	7.5148 	
0.60 	4.6003 	7.5205 	
0.70 	4.5953 	7.5134 	
0.80 	4.5893 	7.5052 	
0.90 	4.5916 	7.5051 	
1.00 	4.5872 	7.4951 	
