---------			
FIGNO:MTC11960			
XPROP:solute atom conc.			
XUNIT:at %			
YPROP:dTc=Tc(Pb)-Tc			
YUNIT:K			
"PPROP:1 for Sb, 2 for Bi, 3 for Sn, 4 for TlBi"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.04	0	1	1
0.15	0.0094	1	2
0.43	0.0189	1	3
0.58	0.0554	1	4
0.96	0.0979	1	5
0.11	0.0004	2	1
0.28	0.0009	2	2
0.53	0.009	2	3
1.05	0.0193	2	4
1.26	0.027	2	5
1.92	0.0597	2	6
2.03	0.0674	2	7
0.58	0.0013	3	1
1	0.0034	3	2
1.09	0.009	3	3
1.41	0.0056	3	4
1.67	0.0009	3	5
2.16	0.0107	3	6
2.31	0.018	3	7
2.97	0.0412	3	8
0.28	-0.0034	4	1
0.77	-0.0077	4	2
0.88	-0.0082	4	3
1.07	-0.009	4	4
1.39	-0.009	4	5
2.71	-0.0021	4	6
2.71	0.0026	4	7
5	0.0193	4	8
