---------			
FIGNO:TC6200M			
XPROP:P			
XUNIT:GPa			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
50.4	1.26	1	1
65.3	2.18	1	2
84.1	2.76	1	3
84.9	3.01	1	4
99.9	4.94	1	5
114.8	7.2	1	6
134.5	10.04	1	7
148.1	14.9	1	8
