---------			
FIGNO:OHC332			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1 H//ac,  2 H//b"			
PUNIT:			
---------			
xdata	ydata	pdata	number
4.68	16.49	1	1
4.88	15.61	1	2
5.09	14.68	1	3
5.33	13.69	1	4
5.61	12.76	1	5
5.88	11.88	1	6
6.19	11.01	1	7
6.36	10.14	1	8
6.64	9.2	1	9
6.91	8.21	1	10
7.22	7.28	1	11
7.74	6.35	1	12
8.01	5.48	1	13
8.36	4.6	1	14
8.74	3.67	1	15
9.08	2.8	1	16
9.56	1.81	1	17
10.11	0.87	1	18
10.25	0.7	1	19
10.46	0.41	1	20
10.66	0.17	1	21
1.24	12.17	2	1
2.3	8.27	2	2
2.44	7.75	2	3
2.65	7.28	2	4
2.82	6.82	2	5
2.96	6.41	2	6
3.23	5.88	2	7
3.44	5.48	2	8
3.61	5.01	2	9
3.92	4.54	2	10
4.2	4.14	2	11
4.61	3.67	2	12
4.88	3.2	2	13
5.26	2.74	2	14
5.43	2.5	2	15
5.57	2.27	2	16
5.85	2.04	2	17
6.09	1.81	2	18
6.29	1.57	2	19
6.54	1.34	2	20
6.81	1.17	2	21
7.12	0.87	2	22
7.57	0.7	2	23
8.19	0.47	2	24
9.01	0.23	2	25
10.77	0	2	26
8.78	0.298	2	27
8.92	0.255	2	28
9.11	0.213	2	29
9.3	0.171	2	30
9.55	0.126	2	31
9.87	0.084	2	32
10.24	0.042	2	33
10.33	0.032	2	34
10.41	0.025	2	35
10.56	0.017	2	36
10.64	0.007	2	37
10.77	0	2	38
