****			
FIGNO: MHC154326			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
PPROP: Se-content			
PUNIT: x  in Nb2Pd(S1-xSex)5			
sample: Nb2Pd(S1-xSex)5			
****			
			
XDATA	YDATA	PDATA	NUMBER
1.208 	7.95 	0.15	1
1.504 	7.01 	0.15	2
1.808 	5.97 	0.15	3
2.062 	4.93 	0.15	4
2.227 	4.44 	0.15	5
2.342 	3.95 	0.15	6
2.432 	3.51 	0.15	7
2.547 	3.01 	0.15	8
2.662 	2.47 	0.15	9
2.769 	2.03 	0.15	10
2.884 	1.48 	0.15	11
2.982 	0.99 	0.15	12
3.106 	0.49 	0.15	13
3.221 	0.05 	0.15	14
0.928 	8.00 	0.2	1
1.216 	7.01 	0.2	2
1.421 	5.97 	0.2	3
1.676 	4.99 	0.2	4
1.914 	3.89 	0.2	5
2.128 	2.96 	0.2	6
2.235 	2.41 	0.2	7
2.350 	1.97 	0.2	8
2.432 	1.48 	0.2	9
2.531 	0.88 	0.2	10
2.637 	0.44 	0.2	11
2.835 	0.05 	0.2	12
