****			
FIGNO: MPH155194			
XPROP: P			
XUNIT: GPa			
"YPROP: Tc,Tm,T*"			
YUNIT: K			
PPROP: 			
PUNIT: 			
sample: CeAu2Si2			
****			
			
XDATA	YDATA	PDATA	NUMBER
11.8 	1.27 	Tc	1
14.2 	1.48 	Tc	2
15.9 	1.50 	Tc	3
16.7 	1.67 	Tc	4
17.6 	1.80 	Tc	5
20.2 	2.41 	Tc	6
21.7 	2.56 	Tc	7
22.0 	2.56 	Tc	8
22.3 	2.51 	Tc	9
22.7 	2.54 	Tc	10
23.1 	2.50 	Tc	11
23.5 	2.39 	Tc	12
24.5 	2.04 	Tc	13
25.6 	1.48 	Tc	14
26.6 	0.93 	Tc	15
0.1 	9.51 	Tm	1
6.5 	6.22 	Tm	2
10.0 	3.31 	Tm	3
11.8 	3.36 	Tm	4
14.2 	3.13 	Tm	5
15.9 	2.35 	Tm	6
16.7 	2.70 	Tm	7
17.6 	3.25 	Tm	8
20.2 	4.41 	Tm	9
21.6 	4.27 	Tm	10
22.1 	4.08 	Tm	11
22.4 	3.62 	Tm	12
22.7 	0.32 	Tm	13
0.0 	134.1 	T*-1	1
6.5 	138.0 	T*-1	2
10.0 	144.0 	T*-1	3
11.8 	146.3 	T*-1	4
14.2 	137.5 	T*-1	5
15.9 	140.3 	T*-1	6
16.7 	138.0 	T*-1	7
17.5 	133.0 	T*-1	8
20.2 	132.4 	T*-1	9
21.6 	124.0 	T*-1	10
22.1 	135.6 	T*-1	11
22.3 	143.6 	T*-1	12
22.8 	134.7 	T*-1	13
23.1 	138.9 	T*-1	14
23.5 	128.1 	T*-1	15
24.5 	141.6 	T*-1	16
0.0 	9.6 	T*-2	1
6.5 	8.5 	T*-2	2
10.0 	6.7 	T*-2	3
11.8 	7.1 	T*-2	4
14.2 	8.0 	T*-2	5
15.9 	8.9 	T*-2	6
16.7 	10.5 	T*-2	7
17.6 	11.5 	T*-2	8
20.2 	31.4 	T*-2	9
21.7 	50.4 	T*-2	10
22.0 	61.1 	T*-2	11
22.8 	78.9 	T*-2	12
24.5 	148.0 	T*-2	13
25.5 	160.3 	T*-2	14
26.6 	181.3 	T*-2	15
27.4 	190.1 	T*-2	16
