----------
FIGNO: THC3290
XPROP: H
XUNIT: T
YPROP: THERMAL-C
YUNIT: W/MK
PPROP: T
PUNIT: K

----------
xdata	ydata	pdata	number
.009	17.661	26	1
.043	18.452	51	1
.129	18.258	51	2
.353	17.452	26	2
.336	17.968	51	3
.697	17.194	26	3
.697	17.597	51	4
1.076	16.887	26	4
1.438	17	51	5
1.455	16.645	26	5
2.161	16.258	26	6
2.178	16.564	51	6
2.867	16.242	51	7
2.884	15.952	26	7
3.59	15.952	51	8
4.33	15.565	26	8
4.33	15.677	51	9
6.017	15.258	26	9
5.07	15.5	51	10
6	15.274	51	11
