---------			
FIGNO:OHC100			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kG			
"PPROP:1 H//a, 2 H//b, 3  H//c"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.783	3.67	1	1
0.803	3.01	1	2
0.817	2.4	1	3
0.827	1.75	1	4
0.836	1.15	1	5
0.849	0.71	1	6
0.856	0.31	1	7
0.862	0.03	1	8
0.633	3.66	2	1
0.715	2.34	2	2
0.74	1.89	2	3
0.753	1.68	2	4
0.765	1.52	2	5
0.78	1.33	2	6
0.79	1.14	2	7
0.808	0.88	2	8
0.815	0.75	2	9
0.827	0.55	2	10
0.84	0.37	2	11
0.849	0.26	2	12
0.853	0.17	2	13
0.63	0.27	3	1
0.655	0.25	3	2
0.713	0.17	3	3
0.74	0.14	3	4
0.749	0.12	3	5
0.769	0.11	3	6
0.778	0.09	3	7
0.788	0.08	3	8
0.797	0.07	3	9
0.804	0.07	3	10
0.815	0.04	3	11
0.83	0.03	3	12
0.835	0.02	3	13
0.847	0.02	3	14
0.855	0.01	3	15
