"Tc (K)(y in (Hf1-yLny)P1.55Se0.45), created by Plot Digitizer, 2.6.8",
"Date: 22/03/28, 13:38:46",
,
,
11,
y in (Hf1-yLny)P1.55Se0.45,Tc (K)
Ln=Lu,
0,4.89855
0.200385,4.81159
0.298651,4.75362
0.39499,5.91304
0.398844,5.68116
0.500963,5.68116
0.601156,4.69565
Ln=Y,
0,4.92754
0.198459,5.01449
0.300578,4.52174
0.398844,4.81159
