****			
FIGNO:MHC150659			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kG			
"PPROP:1 Hc2(H), 2 Hc2(L)"			
PUNIT:			

****			
xdata	ydata	pdata	number
0.020 	47.12 	1	1
0.028 	47.10 	1	2
0.058 	47.01 	1	3
0.077 	46.93 	1	4
0.099 	46.71 	1	5
0.151 	46.25 	1	6
0.200 	45.82 	1	7
0.226 	45.67 	1	8
0.250 	45.55 	1	9
0.300 	45.34 	1	10
0.403 	45.03 	1	11
0.700 	44.34 	1	12
0.950 	43.42 	1	13
0.022 	44.63 	2	1
0.030 	44.74 	2	2
0.062 	44.80 	2	3
0.079 	44.85 	2	4
0.101 	44.97 	2	5
0.149 	45.28 	2	6
0.200 	45.49 	2	7
0.224 	45.49 	2	8
0.248 	45.46 	2	9
