---------			
FIGNO:MHIR9735			
XPROP:T			
XUNIT:K			
"YPROP:Hc2, Hirr"			
YUNIT:T			
"PPROP:p=1 for Hc2, p=2 for Hirr"			
PUNIT:			

---------			
xdata	ydata	pdata	number
23	9	1	1
24.6	7.92	1	2
26.1	6.96	1	3
27.5	5.94	1	4
29.1	4.92	1	5
30.3	3.96	1	6
32	2.94	1	7
33.3	2.04	1	8
35.1	1.08	1	9
37.8	0.06	1	10
18	9	2	1
19.9	7.98	2	2
21.7	6.96	2	3
23.7	6	2	4
25.7	4.98	2	5
27.6	4.02	2	6
29.5	3	2	7
31.7	2.04	2	8
34.3	1.08	2	9
37.6	0.06	2	10
