---------			
FIGNO:HC34471			
XPROP:T			
XUNIT:K			
"YPROP:Hc2, Hirr"			
YUNIT:T			
"PPROP:1 Hc2//ab, 2 Hc2//c, 3 Hirr//ab, Hirr//c"			
PUNIT:			

---------			
xdata	ydata	pdata	number
42.5	7	1	1
42.2	5.99	1	2
42.7	4.99	1	3
42.7	4.01	1	4
42.9	2.99	1	5
43	2.01	1	6
43	1	1	7
43.3	0.02	1	8
32	6.02	2	1
33.8	4.99	2	2
35.6	4.03	2	3
37.4	3.01	2	4
39.3	1.98	2	5
41.1	1	2	6
26.7	7	3	1
29.5	5.99	3	2
31	4.99	3	3
33	4.01	3	4
37.1	3.01	3	5
39	2.03	3	6
40.8	0.98	3	7
11.4	7	4	1
13.9	5.99	4	2
16	4.99	4	3
18.9	4.01	4	4
22.5	3.01	4	5
27	2.01	4	6
33.5	0.96	4	7
