---------			
FIGNO:TC40123			
XPROP:P			
XUNIT:GPa			
"YPROP:Tn, Tc"			
YUNIT:K			
"PPROP:1 Tn, 2 Tc"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0	5.43	1	1
0.63	6.23	1	2
1.05	6.77	1	3
1.37	7.19	1	4
2.16	8.18	1	5
2.6	8.47	1	6
3.04	8.4	1	7
3.37	8.31	1	8
3.7	8.05	1	9
4.11	7.19	1	10
4.46	6.74	1	11
5	5.37	1	12
5.51	0	1	13
6.02	0	1	14
4.11	0.42	2	1
4.39	0.38	2	2
5.3	0.35	2	3
6.49	0.48	2	4
7.3	0.45	2	5
7.69	0.42	2	6
8.21	0.35	2	7
8.78	0.32	2	8
9.39	0.22	2	9
10.3	0	2	10
