****			
FIGNO: MSP154333			
XPROP: T			
XUNIT: K			
YPROP:  C/T			
YUNIT: mJ/mol.K2			
PPROP:  H			
PUNIT:  T			
sample: Zr5Sb3			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.397 	3.01 	0	1
0.442 	4.21 	0	2
0.500 	5.62 	0	3
0.564 	7.73 	0	4
0.641 	10.33 	0	5
0.724 	13.65 	0	6
0.808 	17.56 	0	7
0.897 	22.07 	0	8
1.019 	26.69 	0	9
1.147 	31.91 	0	10
1.276 	37.02 	0	11
1.442 	42.04 	0	12
1.609 	46.35 	0	13
1.801 	48.66 	0	14
2.032 	47.26 	0	15
2.122 	42.74 	0	16
2.167 	39.43 	0	17
2.199 	38.03 	0	18
2.276 	33.01 	0	19
2.545 	33.91 	0	20
2.859 	36.22 	0	21
3.199 	39.23 	0	22
3.596 	43.04 	0	23
4.032 	47.46 	0	24
4.532 	52.58 	0	25
0.404 	24.28 	3	1
0.468 	24.38 	3	2
0.526 	24.38 	3	3
0.577 	24.58 	3	4
0.603 	24.58 	3	5
0.647 	24.78 	3	6
0.673 	24.98 	3	7
0.731 	24.98 	3	8
0.801 	25.38 	3	9
0.891 	25.59 	3	10
0.987 	25.69 	3	11
1.058 	25.99 	3	12
1.160 	26.19 	3	13
1.276 	26.79 	3	14
1.378 	27.19 	3	15
1.506 	27.69 	3	16
1.635 	28.60 	3	17
1.801 	29.30 	3	18
1.955 	30.20 	3	19
2.141 	31.20 	3	20
2.327 	32.61 	3	21
2.538 	34.01 	3	22
2.769 	35.42 	3	23
3.013 	37.42 	3	24
3.288 	39.83 	3	25
3.583 	42.54 	3	26
3.910 	45.55 	3	27
4.263 	49.26 	3	28
4.635 	53.68 	3	29
