****			
FIGNO: MHC154801			
XPROP: T			
XUNIT: K			
"YPROP: Hc2, Hc1"			
YUNIT: Oe			
PPROP: 			
PUNIT: 			
sample: LuRu2			
****			
			
XDATA	YDATA	PDATA	NUMBER
1.825 	660.3 	Hc2	1
1.845 	602.4 	Hc2	2
1.863 	562.8 	Hc2	3
1.889 	501.6 	Hc2	4
1.917 	452.8 	Hc2	5
1.957 	390.2 	Hc2	6
1.992 	353.6 	Hc2	7
2.008 	299.5 	Hc2	8
2.068 	249.8 	Hc2	9
2.097 	208.6 	Hc2	10
2.134 	146.1 	Hc2	11
2.178 	99.9 	Hc2	12
2.196 	59.5 	Hc2	13
2.238 	8.1 	Hc2	14
1.876 	21.03 	Hc1	1
1.903 	19.74 	Hc1	2
1.962 	16.29 	Hc1	3
2.006 	12.75 	Hc1	4
2.045 	10.51 	Hc1	5
2.100 	6.76 	Hc1	6
2.136 	3.64 	Hc1	7
			8
			9
			10
			11
			12
			13
			14
