****			
FIGNO: MHC151423			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
"PPROP: 1  H//c,  2  H//ab"			
PUNIT:			
SAMPLE: Ba0.6K0.4Fe2As2			
****			

XDATA	YDATA	PDATA	NUMBER
9.97 	55.34 	1	1
12.50 	48.16 	1	2
15.03 	40.38 	1	3
17.48 	32.61 	1	4
19.97 	23.78 	1	5
22.54 	16.30 	1	6
25.03 	8.38 	1	7
27.00 	2.39 	1	8
28.03 	0.45 	1	9
12.03 	53.55 	2	1
13.02 	51.75 	2	2
14.01 	49.66 	2	3
15.08 	46.07 	2	4
16.02 	44.12 	2	5
16.96 	41.88 	2	6
17.99 	39.19 	2	7
20.05 	33.06 	2	8
22.02 	27.37 	2	9
23.01 	23.33 	2	10
24.00 	20.34 	2	11
24.98 	16.00 	2	12
26.01 	10.92 	2	13
27.00 	5.24 	2	14
28.03 	0.30 	2	15
