---------			
FIGNO:THC34001			
XPROP:T			
XUNIT:K			
YPROP:k			
YUNIT:W/K.m			
"PPROP:1 for k<ab>, 2 for k<c>"			
PUNIT:			

---------			
xdata	ydata	pdata	number
2	0.6	1	1
4	1.29	1	2
4	1.6	1	3
4	1.9	1	4
4.7	2.14	1	5
5.1	2.22	1	6
5.1	2.47	1	7
5.5	2.63	1	8
5.9	3.01	1	9
6.3	3.2	1	10
7.1	3.4	1	11
7.1	3.59	1	12
7.9	3.82	1	13
8.7	4	1	14
9.5	4.13	1	15
9.5	4.23	1	16
9.9	4.38	1	17
10.7	4.62	1	18
11.5	4.74	1	19
12.3	4.87	1	20
13.1	5.02	1	21
13.1	5.11	1	22
14.2	5.2	1	23
15	5.25	1	24
15.8	5.34	1	25
17.4	5.39	1	26
19.4	5.41	1	27
21.8	5.34	1	28
23.4	5.3	1	29
23.4	5.24	1	30
26.1	5.11	1	31
28.9	4.9	1	32
30.5	4.77	1	33
31.7	4.68	1	34
32.8	4.62	1	35
35.2	4.51	1	36
36	4.4	1	37
38	4.35	1	38
39.6	4.27	1	39
40.4	4.23	1	40
42	4.16	1	41
43.5	4.08	1	42
45.1	4.04	1	43
47.1	4	1	44
48.3	3.97	1	45
49.1	3.95	1	46
50.3	3.91	1	47
51.8	3.88	1	48
53.4	3.85	1	49
55	3.83	1	50
56.2	3.82	1	51
57.4	3.82	1	52
59	3.8	1	53
60.6	3.79	1	54
61.7	3.79	1	55
63.3	3.78	1	56
64.5	3.76	1	57
66.5	3.76	1	58
67.7	3.76	1	59
69.3	3.75	1	60
71.2	3.76	1	61
72.4	3.76	1	62
73.6	3.78	1	63
75.6	3.76	1	64
77.2	3.78	1	65
78.8	3.79	1	66
79.9	3.79	1	67
81.9	3.8	1	68
83.9	3.82	1	69
85.5	3.82	1	70
86.7	3.82	1	71
88.7	3.83	1	72
89.4	3.85	1	73
91.8	3.86	1	74
93.8	3.88	1	75
95.4	3.89	1	76
96.6	3.89	1	77
97.4	3.91	1	78
98.9	3.91	1	79
101.3	3.94	1	80
102.5	3.94	1	81
104.1	3.94	1	82
105.3	3.95	1	83
106.5	3.95	1	84
108.8	3.98	1	85
110	4	1	86
111.2	4	1	87
112.4	4	1	88
114.4	4.02	1	89
116.4	4.02	1	90
117.9	4.05	1	91
119.9	4.07	1	92
122.3	4.08	1	93
123.9	4.08	1	94
125.9	4.08	1	95
127.4	4.1	1	96
129.4	4.1	1	97
131	3.98	1	98
133.4	3.88	1	99
135.8	3.88	1	100
138.1	3.91	1	101
140.5	3.95	1	102
142.5	3.98	1	103
144.5	4	1	104
2	0.51	2	1
2	0.74	2	2
2.4	0.98	2	3
3.6	1.29	2	4
4	1.56	2	5
4.4	1.8	2	6
4.4	2.13	2	7
4.7	2.41	2	8
5.5	2.7	2	9
5.9	2.89	2	10
7.1	3.27	2	11
7.1	3.54	2	12
8.3	3.7	2	13
9.1	4.09	2	14
9.9	4.28	2	15
10.3	4.56	2	16
11.9	4.73	2	17
12.7	4.87	2	18
15	5.14	2	19
16.2	5.24	2	20
17.8	5.3	2	21
19.4	5.28	2	22
21.8	5.26	2	23
23.7	5.16	2	24
25.7	5.01	2	25
28.1	4.79	2	26
30.1	4.62	2	27
32.5	4.46	2	28
34.8	4.3	2	29
36	4.21	2	30
37.6	4.13	2	31
39.6	3.99	2	32
41.6	3.87	2	33
43.9	3.79	2	34
44.3	3.74	2	35
46.3	3.66	2	36
47.9	3.6	2	37
48.7	3.54	2	38
49.5	3.5	2	39
51.5	3.42	2	40
53.4	3.36	2	41
54.2	3.33	2	42
56.2	3.27	2	43
57.4	3.25	2	44
58.6	3.21	2	45
60.2	3.13	2	46
61.3	3.11	2	47
62.1	3.07	2	48
63.3	3.05	2	49
64.9	3.03	2	50
66.5	2.99	2	51
67.7	2.95	2	52
69.3	2.89	2	53
70.8	2.86	2	54
71.6	2.86	2	55
72.8	2.84	2	56
74.4	2.82	2	57
76	2.8	2	58
78.4	2.76	2	59
79.6	2.74	2	60
81.1	2.72	2	61
83.1	2.68	2	62
85.1	2.64	2	63
87.1	2.62	2	64
88.7	2.6	2	65
88.7	2.6	2	66
91	2.58	2	67
92.6	2.56	2	68
94.6	2.54	2	69
96.6	2.52	2	70
98.2	2.48	2	71
100.1	2.48	2	72
101.7	2.46	2	73
103.3	2.44	2	74
104.9	2.44	2	75
106.9	2.43	2	76
108	2.41	2	77
110.4	2.41	2	78
111.2	2.39	2	79
113.2	2.39	2	80
115.6	2.37	2	81
117.2	2.37	2	82
119.1	2.37	2	83
121.9	2.35	2	84
123.9	2.33	2	85
125.5	2.31	2	86
127.4	2.31	2	87
129.4	2.27	2	88
131.4	2.11	2	89
133.8	2.07	2	90
136.1	2.05	2	91
137.3	2.03	2	92
140.1	2.05	2	93
142.9	2.07	2	94
144.9	2.05	2	95
