****			
FIGNO:MJC150641			
XPROP:1-t^2			
XUNIT:			
YPROP:Jc			
YUNIT:A/cm2			
"PPROP:1 sample-1,  2  sample-2"			
PUNIT:			

****			
xdata	ydata	pdata	number
0.049 	189717	1	1
0.081 	357482	1	2
0.112 	583811	1	3
0.144 	860818	1	4
0.174 	1.22E+06	1	5
0.205 	1.80E+06	1	6
0.222 	2.07E+06	1	7
0.232 	2.60E+06	1	8
0.248 	3.12E+06	1	9
0.099 	646623	2	1
0.131 	973118	2	2
0.162 	1.30E+06	2	3
0.191 	1.72E+06	2	4
0.208 	1.95E+06	2	5
0.255 	5.09E+06	2	6
0.273 	8.67E+06	2	7
0.067 	404119	2	8
