****			
FIGNO: MTC158420			
XPROP: P			
XUNIT:  GPa			
YPROP: Tc			
YUNIT: K			
PPROP: sample name			
PUNIT: 			
SAMPLE:  TaIrTe4			
****			
			
XDATA	YDATA	PDATA	NUMBER
23.76 	0.543 	#1	1
26.25 	0.609 	#1	2
28.24 	0.618 	#1	3
30.71 	0.672 	#1	4
31.61 	0.727 	#1	5
33.44 	0.689 	#1	6
35.66 	0.852 	#1	7
38.59 	0.867 	#1	8
40.00 	0.910 	#1	9
46.92 	1.748 	#2	1
49.08 	1.768 	#2	2
52.42 	1.839 	#2	3
54.07 	1.882 	#2	4
55.60 	1.911 	#2	5
56.92 	1.994 	#2	6
59.73 	1.994 	#2	7
61.78 	1.993 	#2	8
64.32 	1.993 	#2	9
65.68 	2.045 	#2	10
53.95 	1.565 	#3	1
55.02 	1.608 	#3	2
56.33 	1.636 	#3	3
59.74 	1.716 	#3	4
