---------			
FIGNO:MHC50000			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kG			
PPROP:Zr-comp			
PUNIT:x  in Be100-xZrx			
---------			
xdata	ydata	pdata	number
2.35	10	70	1
2.4	8.9	70	2
2.44	7.8	70	3
2.49	6.86	70	4
2.52	5.92	70	5
2.56	4.86	70	6
2.6	3.88	70	7
2.65	2.9	70	8
2.68	1.88	70	9
2.71	0.94	70	10
2.77	0	70	11
2	9.96	65	1
2.05	8.94	65	2
2.1	7.92	65	3
2.17	6.94	65	4
2.23	5.92	65	5
2.28	4.94	65	6
2.36	3.96	65	7
2.4	2.98	65	8
2.47	1.96	65	9
2.52	0.94	65	10
2.58	0	65	11
1.95	2.45	60	1
1.99	1.92	60	2
2	1.43	60	3
2.02	0.86	60	4
2.07	0.45	60	5
2.09	0	60	6
