****			
FIGNO: MTC157727			
XPROP: P			
XUNIT: GPa			
YPROP: Tc			
YUNIT: K			
PPROP: 			
PUNIT: 			
"SAMPLE: (NH3)yNaxFeSe,  x = 0.6"			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.57 	36.68 	RES	1
2.24 	36.26 	RES	2
2.76 	32.01 	RES	3
3.38 	31.22 	RES	4
4.45 	31.88 	RES	5
4.66 	29.02 	RES	6
5.72 	31.43 	RES	7
6.29 	23.13 	RES	8
9.69 	16.87 	RES	9
11.17 	16.07 	RES	10
12.80 	15.99 	RES	11
14.45 	14.73 	RES	12
16.42 	13.16 	RES	13
18.62 	13.25 	RES	14
21.02 	13.09 	RES	15
22.80 	12.85 	RES	16
25.23 	12.75 	RES	17
0.23 	43.57 	SUS	1
0.23 	42.56 	SUS	2
0.36 	42.11 	SUS	3
0.36 	40.58 	SUS	4
0.64 	40.03 	SUS	5
0.79 	38.80 	SUS	6
0.83 	38.23 	SUS	7
1.21 	37.11 	SUS	8
			
Lattice parameters on Pressure		High-Tc phase	
P (GPa)	lat-a (A)	lat-c (A)	
0.00 	3.7836 	17.0834 	
1.02 	3.7589 	16.8496 	
1.96 	3.7541 	16.3983 	
3.92 	3.7482 	15.7861 	
6.97 	3.6514 	15.6681 	
9.12 	3.6124 	15.5109 	
11.39 	3.5726 	15.3663 	
12.82 	3.5507 	15.2447 	
15.06 	3.5512 	15.1938 	
17.29 	3.4802 	15.2257 	
