---------			
FIGNO:TC40184			
XPROP:Tl-content			
XUNIT:%			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	7.22	1	1
1	7.15	1	2
2	7.17	1	3
5	7.08	1	4
10	6.98	1	5
15	6.81	1	6
20	6.63	1	7
25	6.52	1	8
35	6.07	1	9
45	5.7	1	10
48	5.54	1	11
48.5	5.5	1	12
49	5.51	1	13
49.5	5.45	1	14
50	5.24	1	15
51	5.37	1	16
55.1	5.16	1	17
60	4.71	1	18
65	4.06	1	19
70	3.31	1	20
72	3	1	21
73	2.78	1	22
74.5	2.47	1	23
75	2.39	1	24
75.1	2.43	1	25
78	1.71	1	26
80	1.31	1	27
80.1	1.34	1	28
82	0	1	29
84	0	1	30
84.9	1.29	1	31
87.5	1.44	1	32
88.5	1.51	1	33
90	1.52	1	34
93.9	2.8	1	35
94	2.7	1	36
94.9	3.02	1	37
96	2.95	1	38
98	2.67	1	39
99	2.53	1	40
100	2.36	1	41
