---------			
FIGNO:MTC40896			
XPROP:P			
XUNIT:GPa			
YPROP:Tc			
YUNIT:K			
"PPROP:1 Tc(on), 2 Tc(mid), 3 Tc(end)"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0.49	6.4	1	1
2.97	6.5	1	2
4.52	6.54	1	3
5.98	6.7	1	4
7.48	6.8	1	5
0.5	6.3	2	1
2.99	6.3	2	2
4.5	6.29	2	3
6	6.21	2	4
7.5	6.02	2	5
0.49	6.19	3	1
2.99	6.11	3	2
4.5	6.05	3	3
6	5.74	3	4
7.5	5.26	3	5
