****			
FIGNO: MTC157710			
XPROP: Mn-content			
XUNIT: x  in La0.8Y0.2Fe1-xMnxAsO0.89F0.11			
YPROP: Tc			
YUNIT: K			
PPROP: 			
PUNIT: 			
SAMPLE: La0.8Y0.2Fe1-xMnxAsO0.89F0.11			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.14 	32.9 	SUS	1
0.25 	31.9 	SUS	2
0.50 	28.8 	SUS	3
0.83 	25.0 	SUS	4
1.05 	23.8 	SUS	5
1.54 	19.1 	SUS	6
1.96 	11.1 	SUS	7
2.51 	9.1 	SUS	8
3.00 	9.1 	SUS	9
3.50 	0.0 	SUS	10
4.05 	0.0 	SUS	11
5.01 	0.1 	SUS	12
5.99 	0.1 	SUS	13
8.05 	0.0 	SUS	14
9.98 	0.0 	SUS	15
15.04 	0.0 	SUS	16
19.98 	0.0 	SUS	17
0.18 	32.0 	RES	1
0.35 	30.9 	RES	2
0.55 	29.0 	RES	3
0.48 	27.8 	RES	4
1.08 	25.8 	RES	5
1.51 	20.4 	RES	6
2.48 	10.5 	RES	7
3.03 	10.8 	RES	8
3.50 	4.9 	RES	9
4.04 	0.0 	RES	10
5.08 	0.1 	RES	11
6.06 	0.0 	RES	12
8.05 	0.0 	RES	13
15.00 	0.0 	RES	14
0.03 	32.9 	SP	1
0.11 	30.6 	SP	2
0.30 	29.4 	SP	3
0.98 	24.1 	SP	4
0.11 	33.3 	SUS	1
0.21 	32.1 	SUS	2
0.82 	25.0 	SUS	3
1.50 	18.9 	SUS	4
2.01 	11.0 	SUS	5
2.50 	8.9 	SUS	6
2.98 	9.1 	SUS	7
3.49 	0.0 	SUS	8
0.11 	31.8 	RES	1
0.22 	31.2 	RES	2
0.30 	31.1 	RES	3
0.52 	28.2 	RES	4
0.82 	25.0 	RES	5
1.00 	25.8 	RES	6
1.51 	20.2 	RES	7
2.52 	10.1 	RES	8
3.00 	10.8 	RES	1
3.50 	4.7 	RES	2
4.01 	0.0 	RES	3
0.02 	33.2 	SP	1
0.12 	30.5 	SP	2
0.30 	29.5 	SP	3
1.01 	24.1 	SP	4
