****			
FIGNO: HC151130			
XPROP: T/Tc			
XUNIT:			
YPROP: Hc1			
YUNIT: Oe			
"PPROP: 1 Hc1//c for #3,  2  Hc1//c for #1, 3 Hc1//ab for #3"			
PUNIT:			
SAMPLE:			
****			

XDATA	YDATA	PDATA	NUMBER
0.048 	143.9 	1	1
0.126 	143.9 	1	2
0.179 	145.1 	1	3
0.207 	142.1 	1	4
0.239 	140.9 	1	5
0.297 	134.9 	1	6
0.356 	130.1 	1	7
0.444 	115.2 	1	8
0.536 	100.9 	1	9
0.591 	84.8 	1	10
0.683 	72.8 	1	11
0.740 	55.5 	1	12
0.832 	38.2 	1	13
0.894 	26.3 	1	14
0.113 	136.1 	2	1
0.211 	133.7 	2	2
0.338 	127.2 	2	3
0.418 	117.6 	2	4
0.520 	104.5 	2	5
0.572 	97.9 	2	6
0.651 	86.0 	2	7
0.717 	70.4 	2	8
0.784 	51.9 	2	9
0.846 	38.8 	2	10
0.885 	28.1 	2	11
0.913 	20.3 	2	12
0.108 	40.6 	3	1
0.209 	40.6 	3	2
0.338 	37.6 	3	3
0.418 	37.0 	3	4
0.520 	34.6 	3	5
0.575 	32.8 	3	6
0.655 	30.4 	3	7
0.717 	24.5 	3	8
0.782 	19.7 	3	9
0.846 	13.1 	3	10
0.883 	10.1 	3	11
0.910 	7.8 	3	12
