****			
FIGNO:OHC399			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1 H//a*, 2  H//b*,  3 H//c"			
PUNIT:			
****			
xdata	ydata	pdata	number
1.511	12.915	1	1
2.067	11.918	1	2
2.533	10.922	1	3
2.889	10.468	1	4
3.2	9.97	1	5
3.533	8.882	1	6
3.844	7.931	1	7
4.178	6.934	1	8
4.422	5.982	1	9
4.756	4.94	1	10
4.978	3.897	1	11
5.178	2.9	1	12
5.622	1.949	1	13
5.956	0.952	1	14
6.133	0.544	1	15
6.422	0	1	16
1.533	2.764	2	1
1.933	2.492	2	2
2.289	2.175	2	3
2.6	1.994	2	4
2.956	1.813	2	5
3.333	1.495	2	6
3.733	1.178	2	7
3.933	0.997	2	8
4.2	0.816	2	9
4.978	0.498	2	10
5.511	0.317	2	11
6.044	0.091	2	12
3.467	7.976	3	1
3.867	6.979	3	2
4.2	5.982	3	3
4.622	5.03	3	4
4.867	3.943	3	5
5.311	2.946	3	6
5.533	2.039	3	7
5.844	0.997	3	8
6.333	0	3	9
