---------			
FIGNO:THC8331			
XPROP:T			
XUNIT:K			
YPROP:k			
YUNIT:mW/cm.K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
10.9	3.22	1	1
19.1	4.37	1	2
23.5	5.2	1	3
30	6.06	1	4
34.9	6.69	1	5
40.4	7.12	1	6
44.7	7.54	1	7
50.2	7.88	1	8
56.2	8.06	1	9
60.5	8.15	1	10
65.5	8.06	1	11
67.1	8.02	1	12
69.3	7.99	1	13
73.1	8.08	1	14
78	8.13	1	15
88.4	8.4	1	16
94.9	8.6	1	17
99.3	8.74	1	18
102.5	8.87	1	19
105.8	8.9	1	20
108.5	8.9	1	21
110.2	8.83	1	22
110.2	8.76	1	23
110.7	8.69	1	24
116.2	8.76	1	25
125.5	8.83	1	26
135.3	8.92	1	27
140.7	8.92	1	28
145.6	8.96	1	29
150	9.03	1	30
