****			
FIGNO: MTC151433			
XPROP: P			
XUNIT: Gpa			
"YPROP: Tc, Tn"			
YUNIT: K			
"PPROP: 1  Tc,  2  Tn"			
PUNIT:			
SAMPLE: CeCoGe3			
****			

XDATA	YDATA	PDATA	NUMBER
5.41 	0.13 	1	1
5.58 	0.41 	1	2
6.50 	0.69 	1	3
6.90 	0.65 	1	4
0.00 	21.15 	2	1
0.75 	19.70 	2	2
0.90 	19.76 	2	3
1.21 	18.38 	2	4
1.51 	15.98 	2	5
1.79 	15.64 	2	6
2.02 	12.36 	2	7
2.40 	10.51 	2	8
2.90 	7.06 	2	9
3.31 	6.49 	2	10
3.50 	6.28 	2	11
4.29 	3.01 	2	12
4.60 	3.01 	2	13
4.90 	3.04 	2	14
5.40 	2.94 	2	15
5.41 	1.69 	2	16
