---------			
FIGNO:MHC9383			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kOe			
"PPROP:1 = Hc2//ab & 2=Hc2//c by sp-heat, 3=Hc2//ab & 4=Hc2//c by resistivity"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.08	8.95	1	1
0.159	8	1	2
0.231	7.02	1	3
0.24	7.05	1	4
0.264	4.98	1	5
0.292	5.02	1	6
0.333	3.05	1	7
0.342	3.02	1	8
0.38	1.05	1	9
0.402	0	1	10
0.256	3.02	2	1
0.259	3.02	2	2
0.36	0.98	2	3
0.393	0.22	2	4
0.404	0	2	5
0.096	67.14	3	1
0.589	55	3	2
0.9	40.24	3	3
1.071	30	3	4
1.311	0	3	5
0.918	20	4	1
1.15	10	4	2
1.289	0	4	3
