****			
FIGNO: MHC153890			
XPROP: T			
XUNIT: K			
"YPROP: Hc1, Hc2"			
"YUNIT: mT,  T"			
PPROP: 			
PUNIT: 			
sample: AgSnSe2			
****			
			
XDATA	YDATA	PDATA	NUMBER
1.791 	1.148 	Hc1	1
2.388 	1.074 	Hc1	2
2.799 	0.938 	Hc1	3
3.197 	0.802 	Hc1	4
3.595 	0.593 	Hc1	5
4.017 	0.432 	Hc1	6
4.403 	0.185 	Hc1	7
4.552 	0.000 	Hc1	8
2.649 	1.250 	Hc2(SUS)	1
3.060 	1.001 	Hc2(SUS)	2
3.445 	0.740 	Hc2(SUS)	3
3.843 	0.491 	Hc2(SUS)	4
4.204 	0.249 	Hc2(SUS)	5
4.552 	0.000 	Hc2(SUS)	6
1.032 	1.889 	Hc2(SP)	1
1.270 	1.845 	Hc2(SP)	2
1.494 	1.752 	Hc2(SP)	3
2.027 	1.492 	Hc2(SP)	4
2.518 	1.238 	Hc2(SP)	5
2.994 	0.991 	Hc2(SP)	6
3.420 	0.743 	Hc2(SP)	7
3.838 	0.495 	Hc2(SP)	8
4.185 	0.241 	Hc2(SP)	9
4.560 	0.000 	Hc2(SP)	10
0.342 	2.563 	Hc2(RES)	1
0.386 	2.543 	Hc2(RES)	2
0.491 	2.498 	Hc2(RES)	3
0.596 	2.446 	Hc2(RES)	4
0.702 	2.400 	Hc2(RES)	5
0.798 	2.335 	Hc2(RES)	6
0.904 	2.296 	Hc2(RES)	7
1.009 	2.237 	Hc2(RES)	8
1.096 	2.178 	Hc2(RES)	9
1.298 	2.054 	Hc2(RES)	10
1.500 	1.930 	Hc2(RES)	11
1.702 	1.793 	Hc2(RES)	12
2.000 	1.591 	Hc2(RES)	13
2.298 	1.389 	Hc2(RES)	14
2.596 	1.193 	Hc2(RES)	15
3.000 	0.946 	Hc2(RES)	16
3.395 	0.698 	Hc2(RES)	17
3.798 	0.457 	Hc2(RES)	18
4.211 	0.202 	Hc2(RES)	19
4.500 	0.007 	Hc2(RES)	20
