---------			
FIGNO:TC12220			
XPROP:hole conc. p			
XUNIT:			
YPROP:Tc			
YUNIT:K			
PPROP:y in (Cu1-yZny)3-Y123			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.113	67	0	1
0.117	67.8	0	2
0.126	77.2	0	3
0.129	78.2	0	4
0.131	79.2	0	5
0.142	81.6	0	6
0.144	82.4	0	7
0.156	83.6	0	8
0.164	84.6	0	9
0.168	83.4	0	10
0.173	82.4	0	11
0.176	81.6	0	12
0.182	79.8	0	13
0.191	78	0	14
0.203	69.4	0	15
0.216	60.2	0	16
0.218	59.2	0	17
0.23	43.8	0	18
0.108	35.4	0.015	1
0.11	36.8	0.015	2
0.115	45.8	0.015	3
0.119	48.8	0.015	4
0.128	55.2	0.015	5
0.137	60	0.015	6
0.145	63.4	0.015	7
0.162	64.2	0.015	8
0.165	64	0.015	9
0.169	62	0.015	10
0.171	61.2	0.015	11
0.183	57.4	0.015	12
0.185	56.6	0.015	13
0.197	52.2	0.015	14
0.203	46.2	0.015	15
