****			
FIGNO: MSP158414			
XPROP: T			
XUNIT:  K			
YPROP: C<e>/T			
YUNIT: mJ/mol.K2			
PPROP: 			
PUNIT: 			
SAMPLE:  Cu1.5(PbSe)5(Bi2Se3)6			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.404 	1.744 	1	1
0.437 	1.870 	1	2
0.456 	2.005 	1	3
0.515 	2.266 	1	4
0.561 	2.541 	1	5
0.634 	2.737 	1	6
0.691 	3.015 	1	7
0.737 	3.175 	1	8
0.802 	3.438 	1	9
0.845 	3.646 	1	10
0.896 	3.921 	1	11
0.952 	4.162 	1	12
0.996 	4.370 	1	13
1.038 	4.508 	1	14
1.084 	4.714 	1	15
1.118 	4.953 	1	16
1.159 	5.181 	1	17
1.200 	5.348 	1	18
1.265 	5.618 	1	19
1.315 	5.838 	1	20
1.360 	6.022 	1	21
1.406 	6.252 	1	22
1.472 	6.461 	1	23
1.509 	6.632 	1	24
1.573 	6.870 	1	25
1.632 	7.076 	1	26
1.681 	7.339 	1	27
1.752 	7.491 	1	28
1.803 	7.707 	1	29
1.855 	7.882 	1	30
1.910 	8.066 	1	31
1.964 	8.340 	1	32
2.016 	8.465 	1	33
2.065 	8.691 	1	34
2.117 	8.817 	1	35
2.163 	8.908 	1	36
2.206 	9.102 	1	37
2.255 	9.203 	1	38
2.310 	9.330 	1	39
2.344 	9.526 	1	40
2.411 	9.560 	1	41
2.460 	9.492 	1	42
2.509 	9.261 	1	43
2.548 	8.603 	1	44
2.576 	7.613 	1	45
2.615 	6.753 	1	46
2.653 	6.274 	1	47
2.690 	5.853 	1	48
2.736 	5.714 	1	49
2.786 	5.679 	1	50
2.829 	5.781 	1	51
2.881 	5.676 	1	52
2.943 	5.742 	1	53
2.961 	5.903 	1	54
2.986 	6.007 	1	55
