---------			
FIGNO:OTC152-2			
XPROP:H			
XUNIT:kOe			
"YPROP:Tc, Tn"			
YUNIT:K			
"PPROP:1 for Tc, 2 for Tn, 3 for Tc of FISC-phase"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	1.46	1	1
0.08	1.41	1	2
0.55	1.34	1	3
0.98	1.23	1	4
1.61	1.09	1	5
1.96	0.94	1	6
1.92	0.89	1	7
2.16	0.86	1	8
2.24	0.8	1	9
2.24	0.73	1	10
2.36	0.68	1	11
2.4	0.64	1	12
2.51	0.54	1	13
2.63	0.4	1	14
2.63	0.35	1	15
2.71	0.31	1	16
2.87	0.2	1	17
2.91	0.14	1	18
2.91	0.04	1	19
1.57	2.43	2	1
2.2	2.3	2	2
2.32	2.2	2	3
2.87	2	2	4
3.14	1.8	2	5
3.77	1.51	2	6
3.73	1.45	2	7
3.81	1.39	2	8
3.77	1.33	2	9
3.97	1.23	2	10
4.08	1.09	2	11
4.08	0.94	2	12
4.08	0.89	2	13
4.2	0.84	2	14
4.2	0.79	2	15
4.24	0.73	2	16
4.4	0.68	2	17
4.36	0.65	2	18
4.52	0.55	2	19
4.55	0.51	2	20
4.52	0.4	2	21
4.52	0.35	2	22
4.52	0.31	2	23
4.52	0.22	2	24
4.52	0.14	2	25
4.55	0.04	2	26
10.01	0.03	3	1
10.13	0.13	3	2
10.37	0.2	3	3
10.56	0.3	3	4
10.84	0.39	3	5
11.31	0.51	3	6
12.25	0.63	3	7
13.55	0.65	3	8
14.57	0.53	3	9
15.16	0.42	3	10
15.51	0.32	3	11
15.75	0.22	3	12
15.9	0.15	3	13
15.94	0.05	3	14
