****			
FIGNO: MHC152832			
XPROP: T			
XUNIT: K			
"YPROP: Hc1, Hc2"			
YUNIT: Oe			
PPROP: 			
PUNIT:			
SAMPLE: W5SiB2			
****			

XDATA	YDATA	PDATA	NUMBER
0.731 	105.3 	Hc1	1
1.156 	99.8 	Hc1	2
1.674 	81.6 	Hc1	3
2.266 	63.8 	Hc1	4
2.960 	54.2 	Hc1	5
3.746 	36.3 	Hc1	6
4.625 	21.6 	Hc1	7
5.587 	5.5 	Hc1	8
5.800 	0.0 	Hc1	9
1.380 	4253 	Hc2	1
1.687 	4007 	Hc2	2
2.137 	3752 	Hc2	3
2.243 	3497 	Hc2	4
2.435 	3295 	Hc2	5
2.607 	3146 	Hc2	6
2.722 	3005 	Hc2	7
2.780 	2750 	Hc2	8
3.077 	2496 	Hc2	9
3.326 	2250 	Hc2	10
3.518 	2012 	Hc2	11
3.824 	1757 	Hc2	12
4.035 	1503 	Hc2	13
4.284 	1239 	Hc2	14
4.534 	1002 	Hc2	15
4.840 	756 	Hc2	16
5.061 	510 	Hc2	17
5.272 	308 	Hc2	18
5.521 	105 	Hc2	19
5.655 	0 	Hc2	20
