****			
FIGNO: MHC154713			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
PPROP: 			
PUNIT: 			
sample: Nb0.95Mg0.05N0.92O0.08			
****			
			
XDATA	YDATA	PDATA	NUMBER
10.79 	4.05 	1	1
11.86 	2.96 	1	2
13.11 	2.03 	1	3
13.84 	1.51 	1	4
14.56 	0.94 	1	5
15.11 	0.45 	1	6
15.63 	0.03 	1	7
