****			
FIGNO: MHC153292			
XPROP: T			
XUNIT: K			
"YPROP: Hc1,  Hc2"			
"YUNIT: Oe, kOe"			
"PPROP: Hc1,  Hc2"			
PUNIT:			
SAMPLE: hexagonal Re3W			
****			

XDATA	YDATA	PDATA	NUMBER
1.80 	267.24 	Hc1	1
2.99 	255.17 	Hc1	2
3.99 	235.06 	Hc1	3
4.99 	204.60 	Hc1	4
6.01 	143.68 	Hc1	5
7.01 	82.18 	Hc1	6
8.00 	35.63 	Hc1	7
9.00 	5.75 	Hc1	8
4.27 	90.37 	Hc2	1
4.54 	80.28 	Hc2	2
5.18 	70.18 	Hc2	3
5.44 	60.55 	Hc2	4
5.90 	50.46 	Hc2	5
6.49 	40.37 	Hc2	6
7.07 	30.28 	Hc2	7
7.68 	20.18 	Hc2	8
8.09 	15.60 	Hc2	9
8.56 	10.55 	Hc2	10
8.81 	7.80 	Hc2	11
9.02 	5.50 	Hc2	12
9.36 	0.92 	Hc2	13
9.61 	0.46 	Hc2	14
