---------			
FIGNO:MHC50008			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kG			
PPROP:Re-comp			
PUNIT:x  in Mo80-xRexP10B10			
---------			
xdata	ydata	pdata	number
4.43	79.48	0	1
4.7	75.84	0	2
5.04	70.13	0	3
5.27	65.45	0	4
5.59	60.26	0	5
5.74	55.58	0	6
6.09	50.39	0	7
6.4	44.68	0	8
6.66	40.52	0	9
7	34.81	0	10
7.27	30.13	0	11
7.61	24.94	0	12
7.87	20.26	0	13
8.1	15.06	0	14
8.42	10.39	0	15
8.68	5.19	0	16
9	0	0	17
5.32	80.52	16	1
5.74	70.13	16	2
6.11	60.78	16	3
6.58	50.39	16	4
7.06	40	16	5
7.48	29.61	16	6
7.84	19.74	16	7
8.29	9.87	16	8
8.68	0.52	16	9
