---------			
FIGNO:MHC150250			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kG			
"PPROP:1 Mo1.8Rh0.2BC,  2 Mo1.8W0.2BC"			
PUNIT:			
---------			
xdata	ydata	pdata	number
4.38	30.21	1	1
4.77	29.44	1	2
5.28	27.75	1	3
5.74	26.48	1	4
5.97	24.15	1	5
6.25	22.82	1	6
6.48	21.27	1	7
6.59	19.58	1	8
7.1	15	1	9
7.44	12.39	1	10
7.9	8.8	1	11
8.41	5.07	1	12
8.92	1.69	1	13
9.09	0	1	14
4.15	24.15	2	1
4.72	19.86	2	2
5.23	15.28	2	3
5.57	11.76	2	4
5.91	8.38	2	5
6.19	5.49	2	6
6.31	3.8	2	7
6.82	0	2	8
