****			
FIGNO: TC151648			
XPROP: Sr-content			
XUNIT: x  in La2-xSrxCuO4			
YPROP:  Tc			
YUNIT: K			
PPROP: 			
PUNIT:			
SAMPLE: La2-xSrxCuO4			
****			

XDATA	YDATA	PDATA	NUMBER
0.048 	1.95 	1	1
0.057 	4.51 	1	2
0.062 	6.56 	1	3
0.066 	10.36 	1	4
0.076 	16.51 	1	5
0.085 	22.97 	1	6
0.089 	24.62 	1	7
0.097 	27.38 	1	8
0.105 	27.28 	1	9
0.115 	24.92 	1	10
0.123 	29.33 	1	11
0.130 	33.33 	1	12
0.137 	35.18 	1	13
0.144 	36.62 	1	14
0.156 	37.23 	1	15
0.166 	36.31 	1	16
0.178 	34.26 	1	17
