---------			
FIGNO:MHC90331			
XPROP:T			
XUNIT:K			
"YPROP:Hc1, Hc2"			
YUNIT:kOe			
"PPROP:1  Hc2//ab,  2  Hc2//c,  3  Hc1//ab,  4  Hc1//c"			
PUNIT:			
---------			
xdata	ydata	pdata	number
2	2.3	1	1
2.5	2.1	1	2
3	1.9	1	3
3.49	1.68	1	4
4	1.4	1	5
4.5	1.14	1	6
5.01	0.87	1	7
5.01	0.82	1	8
5.19	0.72	1	9
5.4	0.56	1	10
5.5	0.54	1	11
5.61	0.48	1	12
5.81	0.35	1	13
6	0.25	1	14
6.2	0.15	1	15
2.01	1.13	2	1
2.5	1.12	2	2
3	1.08	2	3
3.51	0.96	2	4
4.01	0.84	2	5
4.51	0.68	2	6
5	0.51	2	7
5.21	0.43	2	8
5.4	0.36	2	9
5.59	0.3	2	10
5.79	0.23	2	11
2	0.41	3	1
2.5	0.35	3	2
3	0.32	3	3
3.49	0.29	3	4
4	0.25	3	5
4.5	0.22	3	6
5	0.18	3	7
5.21	0.15	3	8
5.41	0.13	3	9
5.5	0.12	3	10
5.59	0.09	3	11
5.81	0.07	3	12
5.99	0.05	3	13
6.2	0.02	3	14
2	0.42	4	1
2.5	0.34	4	2
3	0.28	4	3
3.51	0.25	4	4
4.01	0.19	4	5
4.5	0.16	4	6
5	0.1	4	7
5.2	0.08	4	8
5.41	0.07	4	9
