****			
FIGNO: MHC153908			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
PPROP: P			
PUNIT: GPa			
sample: 2H-NbS2			
****			
			
XDATA	YDATA	PDATA	NUMBER
2.248 	1.60 	0	1
2.410 	1.50 	0	2
2.647 	1.40 	0	3
2.841 	1.30 	0	4
3.057 	1.20 	0	5
3.553 	1.00 	0	6
3.941 	0.80 	0	7
4.448 	0.60 	0	8
4.912 	0.40 	0	9
5.408 	0.19 	0	10
5.646 	0.10 	0	11
6.012 	0.00 	0	12
2.410 	1.20 	3	1
3.003 	1.00 	3	2
3.575 	0.80 	3	3
4.265 	0.60 	3	4
4.880 	0.40 	3	5
5.505 	0.20 	3	6
5.851 	0.10 	3	7
6.271 	0.00 	3	8
2.496 	0.90 	8.7	1
2.690 	0.85 	8.7	2
2.992 	0.80 	8.7	3
3.510 	0.69 	8.7	4
3.877 	0.60 	8.7	5
4.308 	0.50 	8.7	6
4.750 	0.39 	8.7	7
5.247 	0.29 	8.7	8
5.743 	0.20 	8.7	9
6.250 	0.09 	8.7	10
6.508 	0.04 	8.7	11
6.800 	0.00 	8.7	12
2.495 	1.10 	11.7	1
2.635 	1.00 	11.7	2
2.905 	0.90 	11.7	3
3.174 	0.80 	11.7	4
3.605 	0.70 	11.7	5
4.154 	0.60 	11.7	6
4.778 	0.50 	11.7	7
5.145 	0.40 	11.7	8
5.608 	0.30 	11.7	9
6.125 	0.20 	11.7	10
6.631 	0.10 	11.7	11
6.932 	0.05 	11.7	12
7.331 	0.00 	11.7	13
2.582 	1.10 	19.8	1
3.400 	1.00 	19.8	2
3.831 	0.89 	19.8	3
4.498 	0.79 	19.8	4
4.843 	0.69 	19.8	5
5.306 	0.59 	19.8	6
5.845 	0.49 	19.8	7
6.297 	0.40 	19.8	8
6.943 	0.30 	19.8	9
7.460 	0.19 	19.8	10
8.128 	0.09 	19.8	11
8.494 	0.05 	19.8	12
8.871 	0.00 	19.8	13
