****			
FIGNO: TC153365			
XPROP: O-content			
XUNIT: x  in NdFeAsO1-x			
YPROP: Tc			
YUNIT: K			
PPROP: 			
PUNIT:			
SAMPLE: NdFeAsO1-x			
****			

XDATA	YDATA	PDATA	NUMBER
0.017 	0.0 	1	1
0.028 	0.0 	1	2
0.033 	0.0 	1	3
0.036 	0.0 	1	4
0.051 	0.0 	1	5
0.057 	0.0 	1	6
0.052 	33.0 	1	7
0.080 	34.7 	1	8
0.087 	41.9 	1	9
0.094 	46.9 	1	10
0.123 	50.7 	1	11
0.127 	42.8 	1	12
0.141 	43.8 	1	13
0.146 	46.7 	1	14
0.148 	47.1 	1	15
0.148 	49.8 	1	16
0.161 	46.9 	1	17
0.159 	49.6 	1	18
0.157 	50.9 	1	19
0.162 	51.9 	1	20
0.174 	50.7 	1	21
0.179 	49.8 	1	22
0.178 	51.9 	1	23
0.185 	50.4 	1	24
0.191 	51.7 	1	25
0.192 	50.9 	1	26
0.200 	52.9 	1	27
0.208 	50.9 	1	28
0.211 	53.8 	1	29
0.273 	53.4 	1	30
