****			
FIGNO: MTC151324			
XPROP: P			
XUNIT: Gpa			
"YPROP: T<SDW>, Tc"			
YUNIT: K			
"PPROP: 1  T<SDW>, 2 Tc(on), 3  Tc(zero)"			
PUNIT:			
SAMPLE: BaFe2As2 			
****			

XDATA	YDATA	PDATA	NUMBER
0.00 	134.4 	1	1
2.01 	96.1 	1	2
2.01 	34.8 	2	1
3.01 	35.1 	2	2
3.52 	35.1 	2	3
4.02 	34.2 	2	4
4.52 	31.8 	2	5
5.00 	30.1 	2	6
5.52 	29.2 	2	7
6.00 	28.6 	2	8
7.03 	27.1 	2	9
7.51 	25.9 	2	10
8.01 	24.2 	2	11
8.54 	23.0 	2	12
9.02 	21.2 	2	13
3.03 	29.5 	3	1
3.52 	30.4 	3	2
4.00 	29.8 	3	3
4.50 	28.6 	3	4
5.00 	25.9 	3	5
5.50 	22.4 	3	6
6.00 	19.75 	3	7
6.99 	14.15 	3	8
7.51 	7.96 	3	9
7.99 	2.65 	3	10
